Ticker,Date,Open,High,Low,Close,Volume
,,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS
HINDALCO.NS,2024-04-09,574.804904360828,592.0560487334542,570.7282979361903,585.2450561523438,7829711
HINDALCO.NS,2024-04-10,592.8017394005279,601.4521625195115,587.6810695446017,599.6126708984375,11748104
HINDALCO.NS,2024-04-12,605.5784778366325,605.5784778366325,591.9068511440069,595.23779296875,15994496
HINDALCO.NS,2024-04-15,611.4945808014502,621.8353264427543,602.2476017170275,609.2077026367188,27067692
HINDALCO.NS,2024-04-16,609.2076693457159,617.8580921534991,603.3412746162193,605.3795776367188,10722248
HINDALCO.NS,2024-04-18,612.8866459122083,621.4376030553435,606.3242284115844,609.30712890625,9953539
HINDALCO.NS,2024-04-19,605.5288067073442,612.7871858489773,597.2761273904938,611.2460327148438,6443897
HINDALCO.NS,2024-04-22,617.1124197797664,618.902147933796,609.2077213549312,615.0243530273438,6503652
HINDALCO.NS,2024-04-23,614.9746281599138,615.2232031915063,606.9208214112213,608.3128051757812,6154126
HINDALCO.NS,2024-04-24,608.3128225748086,634.0155179889853,605.2305163698062,632.4743041992188,11775700
HINDALCO.NS,2024-04-25,632.0765746087004,644.5550285071365,624.519857569033,643.11328125,11897458
HINDALCO.NS,2024-04-26,647.2396795423756,657.8289394782199,639.3349813985182,645.5990600585938,7545608
HINDALCO.NS,2024-04-29,651.216882511285,651.664329707396,637.5452557189494,646.3447875976562,4157501
HINDALCO.NS,2024-04-30,649.874563752012,649.9740301808995,638.6389840218027,640.72705078125,4771959
HINDALCO.NS,2024-05-02,632.2754697211612,643.2127710262546,625.0667938609862,637.7938232421875,17929526
HINDALCO.NS,2024-05-03,651.3162578635646,651.3162578635646,634.7611978779104,643.4115600585938,10633995
HINDALCO.NS,2024-05-06,646.295109572344,651.2666104152081,625.713083945433,635.158935546875,10094421
HINDALCO.NS,2024-05-07,643.2128047234233,643.2128047234233,608.2631294471792,616.6649780273438,10787196
HINDALCO.NS,2024-05-08,611.5940126818564,630.8337574588942,611.5940126818564,629.88916015625,7683352
HINDALCO.NS,2024-05-09,630.3862640356712,634.114889414431,611.4945621166211,615.8695068359375,6588118
HINDALCO.NS,2024-05-10,616.565468099115,625.9616161871149,614.4774621627871,622.0341186523438,4364788
HINDALCO.NS,2024-05-13,621.537014420708,632.5240798919523,610.7985846802015,629.88916015625,3582386
HINDALCO.NS,2024-05-14,640.6772336246482,645.797903322355,634.5623245321049,642.9641723632812,8339846
HINDALCO.NS,2024-05-15,649.2779768036532,655.243777509353,645.0024984353544,649.9739990234375,6764257
HINDALCO.NS,2024-05-16,656.2380968128689,662.203897692986,639.5835693558756,649.6259765625,8781056
HINDALCO.NS,2024-05-17,649.2780027699316,655.0449315452896,646.6928466356467,651.7140502929688,5026205
HINDALCO.NS,2024-05-21,662.5021640176174,691.436334192714,659.4198578916813,689.6465454101562,15976672
HINDALCO.NS,2024-05-22,694.5683339493205,694.7175032416375,673.5389229066138,680.6481323242188,8004434
HINDALCO.NS,2024-05-23,671.3017629607434,674.682347020179,662.154189546671,672.9423217773438,9749101
HINDALCO.NS,2024-05-24,675.3783371702606,686.5145103328242,667.2250642822803,669.4125366210938,15930052
HINDALCO.NS,2024-05-27,681.1453012970171,685.5699490738881,671.6497470622356,673.986328125,10475785
HINDALCO.NS,2024-05-28,678.1127092613169,694.0215118246323,674.4834894016543,677.4166870117188,12925385
HINDALCO.NS,2024-05-29,691.0385673310035,709.4331191232676,678.410943963186,701.2798461914062,22684652
HINDALCO.NS,2024-05-30,700.832406635478,708.9856796560478,689.39795539696,691.187744140625,10361716
HINDALCO.NS,2024-05-31,694.9163912419891,699.4404447358144,680.4492756734754,685.4207763671875,13620282
HINDALCO.NS,2024-06-03,710.9246214298776,711.1731964723356,688.851145522154,691.9832153320312,7081956
HINDALCO.NS,2024-06-04,693.0271655114921,693.0271655114921,590.8628308539514,645.3504638671875,24250212
HINDALCO.NS,2024-06-05,623.4261860441106,696.6564154261117,603.540183299482,691.2871704101562,25836374
HINDALCO.NS,2024-06-06,691.0385571018796,691.0385571018796,669.163955294338,673.6383056640625,10420244
HINDALCO.NS,2024-06-07,673.6383149003298,683.0841658103712,668.6171115540232,676.4720458984375,7172942
HINDALCO.NS,2024-06-10,673.190875356459,680.9464040541774,669.213674928166,672.5446166992188,4054802
HINDALCO.NS,2024-06-11,676.1240613106954,677.3669364233989,668.219363456449,669.1142578125,5157918
HINDALCO.NS,2024-06-12,670.1583046664042,679.1070060640268,668.0205350576216,670.0588989257812,10783822
HINDALCO.NS,2024-06-13,674.1355068316424,680.747627154381,672.1966093869302,676.8201293945312,9555904
HINDALCO.NS,2024-06-14,686.0670974246484,686.0670974246484,673.5389399204954,679.7035522460938,8326865
HINDALCO.NS,2024-06-18,679.7035570297671,684.078501956722,673.1412003265999,674.8812255859375,4013739
HINDALCO.NS,2024-06-19,676.1738121065504,678.1127095572537,656.6358503623114,658.6244506835938,4770356
HINDALCO.NS,2024-06-20,661.20959138835,680.4492747726391,657.9781159417151,672.64404296875,6646966
HINDALCO.NS,2024-06-21,676.1240990515431,687.2602728204332,673.1411986145511,680.5984497070312,11973903
HINDALCO.NS,2024-06-24,675.7263571281518,683.7802247491111,671.2520064567071,681.3441772460938,8014595
HINDALCO.NS,2024-06-25,684.8738905652966,692.0328633581784,677.0189562585017,681.5927124023438,5778636
HINDALCO.NS,2024-06-26,679.6538409475726,679.6538409475726,667.5233672379784,670.8543090820312,6069407
HINDALCO.NS,2024-06-27,674.1355011643219,683.7802247491111,668.2691060090774,681.3441772460938,7135387
HINDALCO.NS,2024-06-28,686.3156844073588,693.5243605565125,682.0899087337169,689.5968627929688,6101211
HINDALCO.NS,2024-07-01,695.0157780109218,697.8495090540871,684.4762211028286,685.9179077148438,4870114
HINDALCO.NS,2024-07-02,685.9677075411443,699.2912933287666,684.4762572948775,690.7900390625,5482768
HINDALCO.NS,2024-07-03,694.9163785105322,698.9929847297836,679.5047266423792,687.7077026367188,5875690
HINDALCO.NS,2024-07-04,693.7231860891976,701.7272896896147,686.6139161589182,687.906494140625,5924057
HINDALCO.NS,2024-07-05,690.0443079513576,698.4958592735285,689.5471578735829,695.1649780273438,5174673
HINDALCO.NS,2024-07-08,699.6393223005867,701.8764976300229,687.7077205435936,693.22607421875,2636146
HINDALCO.NS,2024-07-09,697.9987140315594,706.5994347115554,691.5854658463804,702.97021484375,5507357
HINDALCO.NS,2024-07-10,703.9644906205435,708.041096870418,681.3938655776016,689.3482666015625,5327276
HINDALCO.NS,2024-07-11,697.9986997048346,697.9986997048346,688.0556982845378,692.3311767578125,6856272
