Ticker,Date,Open,High,Low,Close,Volume
,,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
TECHM.NS,2024-04-09,1231.030964075491,1246.502802476406,1209.2828710207289,1217.699951171875,1198161
TECHM.NS,2024-04-10,1226.5061752865713,1239.1560867439057,1218.2837803524933,1232.19873046875,1994380
TECHM.NS,2024-04-12,1230.885019447601,1235.5558036076245,1204.6608268290915,1208.650390625,2887322
TECHM.NS,2024-04-15,1201.7415885416667,1207.2394584320753,1178.387905849359,1185.92919921875,2153147
TECHM.NS,2024-04-16,1172.549487576248,1180.4800327633375,1158.9265059778518,1163.5972900390625,2085459
TECHM.NS,2024-04-18,1167.2463214842276,1175.3227322901876,1144.3791734384442,1147.8822021484375,3242357
TECHM.NS,2024-04-19,1131.729206205204,1172.4034643566224,1131.6318041706443,1161.505126953125,2572144
TECHM.NS,2024-04-22,1163.8891963555548,1183.93441792486,1162.9161261941033,1175.5174560546875,1364143
TECHM.NS,2024-04-23,1185.1994860283014,1185.1994860283014,1166.5165859784863,1167.927490234375,1460983
TECHM.NS,2024-04-24,1175.419974669903,1175.419974669903,1149.6823181500247,1153.7691650390625,1375843
TECHM.NS,2024-04-25,1153.0880424016643,1161.4078390815473,1141.2166349635434,1158.245361328125,3357065
TECHM.NS,2024-04-26,1216.3377092497556,1310.7255154875365,1207.5800777431573,1244.3134765625,20431926
TECHM.NS,2024-04-29,1255.2604949859547,1275.6949681601448,1250.3951442301952,1253.6063232421875,4120529
TECHM.NS,2024-04-30,1253.6063080633116,1256.3308331837616,1226.1170766261146,1229.47412109375,2613213
TECHM.NS,2024-05-02,1229.1820402465892,1240.0317950659762,1219.7433082701696,1232.782470703125,2124221
TECHM.NS,2024-05-03,1235.7990815024982,1237.7452217883288,1209.57488866412,1216.7755126953125,2322455
TECHM.NS,2024-05-06,1224.122142650463,1231.6147346431653,1211.569515046341,1228.2576904296875,1363667
TECHM.NS,2024-05-07,1233.852892635357,1259.9312189518796,1223.051838230869,1257.6444091796875,2350444
TECHM.NS,2024-05-08,1259.152677048429,1264.9910974984218,1245.8702467681019,1252.3411865234375,1332284
TECHM.NS,2024-05-09,1247.4759689036669,1251.2709663566159,1227.430746982092,1234.92333984375,2420777
TECHM.NS,2024-05-10,1231.9067419131075,1238.9127990932639,1214.6347477038203,1230.349853515625,1322206
TECHM.NS,2024-05-13,1230.349923521692,1232.2473628042476,1216.3863906018962,1228.063232421875,593453
TECHM.NS,2024-05-14,1229.911993007644,1249.4220974158418,1220.3272755963692,1241.1510009765625,1386032
TECHM.NS,2024-05-15,1240.664391500803,1248.4002513699131,1230.9336903909928,1240.1778564453125,1008105
TECHM.NS,2024-05-16,1252.3412787223863,1277.2518507197094,1246.7948263997437,1272.72705078125,4868225
TECHM.NS,2024-05-17,1273.8461617986911,1284.4526506248412,1262.85053992298,1270.245849609375,1925387
TECHM.NS,2024-05-21,1271.8026497712528,1291.2640522161075,1268.9807226601542,1288.24755859375,1453689
TECHM.NS,2024-05-22,1294.1832579615232,1299.4378603594653,1275.7436267240578,1294.572509765625,1411627
TECHM.NS,2024-05-23,1300.0215960864487,1307.757455526022,1289.4151087090902,1301.481201171875,1440740
TECHM.NS,2024-05-24,1301.481249473576,1308.7792751715588,1282.5063826588212,1286.1553955078125,1288301
TECHM.NS,2024-05-27,1287.371834796641,1306.6386716741363,1282.749751489548,1293.891357421875,980450
TECHM.NS,2024-05-28,1293.2101462142655,1294.5237670757222,1275.9868531796787,1279.6844482421875,1608944
TECHM.NS,2024-05-29,1278.6141600618982,1278.6141600618982,1249.519339208004,1251.8060302734375,1405567
TECHM.NS,2024-05-30,1245.578503502015,1253.0710962068729,1202.0821961612148,1207.43408203125,2610479
