Ticker,Date,Open,High,Low,Close,Volume
,,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS
JSWSTEEL.NS,2024-04-09,874.9461124065499,884.5211310758568,863.7835541157409,867.8020629882812,2512308
JSWSTEEL.NS,2024-04-10,874.4996400633539,882.0902042908345,868.5462753549793,877.0794677734375,2519596
JSWSTEEL.NS,2024-04-12,877.0298345704742,877.0298345704742,855.3000300015843,859.7154541015625,4129109
JSWSTEEL.NS,2024-04-15,856.1930542216497,875.1445734820497,843.6413532915111,853.7620849609375,1974756
JSWSTEEL.NS,2024-04-16,852.8194777210307,856.8875859675323,836.1996682366477,838.6802368164062,1706563
JSWSTEEL.NS,2024-04-18,839.523587133757,851.3311175336421,835.1578228674733,838.2337036132812,3437879
JSWSTEEL.NS,2024-04-19,836.2988434352025,860.5588155809,826.7238853207871,858.0782470703125,3157898
JSWSTEEL.NS,2024-04-22,860.3603912917367,864.130904022387,846.8165230361093,848.156005859375,1584578
JSWSTEEL.NS,2024-04-23,851.8272383489056,858.2767165658746,841.9545634277019,844.7327880859375,1755588
JSWSTEEL.NS,2024-04-24,844.7328058196528,879.1135107992535,843.3933230015411,875.8391723632812,4257548
JSWSTEEL.NS,2024-04-25,875.8391534031491,902.3316375584288,867.5540181318597,898.7595825195312,4893459
JSWSTEEL.NS,2024-04-26,902.926995693109,906.8959055642874,877.7740536088186,880.3538208007812,3626999
JSWSTEEL.NS,2024-04-29,891.4171466383061,895.4852548738182,879.2623606303235,888.7877197265625,1956431
JSWSTEEL.NS,2024-04-30,895.4356847078719,895.7333408341586,873.2097653468362,875.3430786132812,1831578
JSWSTEEL.NS,2024-05-02,876.136839953456,887.6466541702177,876.136839953456,883.4296875,2448369
JSWSTEEL.NS,2024-05-03,888.8868994544548,896.6759209456527,859.2689355425612,867.4052124023438,3672279
JSWSTEEL.NS,2024-05-06,872.8624865708122,886.0590993424851,867.5540334577823,873.8051147460938,2556178
JSWSTEEL.NS,2024-05-07,873.8051046403566,874.2019592732626,839.1763433394401,850.6861572265625,2369111
JSWSTEEL.NS,2024-05-08,843.7902629761242,859.8642995084433,843.7902629761242,857.9295043945312,1849894
JSWSTEEL.NS,2024-05-09,857.9790977030349,862.047206069136,824.590619413584,828.0634155273438,2282517
