Ticker,Time,Open,High,Low,Close,Volume
,,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
CIPLA.NS,09:15,1409.949951171875,1412.050048828125,1396.3499755859375,1405.050048828125,0
CIPLA.NS,09:20,1405.0999755859375,1416.550048828125,1403.5999755859375,1415.6500244140625,144864
CIPLA.NS,09:25,1415.0999755859375,1415.0999755859375,1407.4000244140625,1407.949951171875,31550
CIPLA.NS,09:30,1408.25,1415.0,1405.300048828125,1413.6500244140625,22346
CIPLA.NS,09:35,1413.550048828125,1415.0,1408.699951171875,1409.5999755859375,14617
CIPLA.NS,09:40,1409.550048828125,1414.050048828125,1409.050048828125,1413.9000244140625,13505
CIPLA.NS,09:45,1414.3499755859375,1416.5,1413.0,1413.0999755859375,52807
CIPLA.NS,09:50,1413.050048828125,1415.6500244140625,1411.199951171875,1414.800048828125,16207
CIPLA.NS,09:55,1414.75,1416.5999755859375,1410.5,1411.0,11309
CIPLA.NS,10:00,1411.0,1414.0,1411.0,1413.5,8963
CIPLA.NS,10:05,1413.4000244140625,1414.4000244140625,1411.800048828125,1412.0999755859375,6639
CIPLA.NS,10:10,1412.1500244140625,1412.6500244140625,1409.5,1412.5999755859375,11344
CIPLA.NS,10:15,1412.3499755859375,1415.800048828125,1411.6500244140625,1414.9000244140625,12131
CIPLA.NS,10:20,1414.4000244140625,1416.3499755859375,1413.0,1415.550048828125,7969
CIPLA.NS,10:25,1415.0,1415.199951171875,1408.0,1408.0,16730
CIPLA.NS,10:30,1408.300048828125,1409.5,1406.0,1408.050048828125,9355
CIPLA.NS,10:35,1408.0,1411.5,1408.0,1411.199951171875,5168
CIPLA.NS,10:55,1411.9000244140625,1412.5,1411.050048828125,1411.0999755859375,48412
CIPLA.NS,11:00,1411.1500244140625,1411.4000244140625,1410.9000244140625,1411.4000244140625,16699
CIPLA.NS,11:05,1411.4000244140625,1413.8499755859375,1411.050048828125,1412.6500244140625,4005
CIPLA.NS,11:10,1412.199951171875,1414.949951171875,1412.199951171875,1414.949951171875,3915
CIPLA.NS,11:15,1414.5999755859375,1416.050048828125,1414.449951171875,1416.050048828125,5904
CIPLA.NS,11:20,1415.6500244140625,1417.9000244140625,1415.6500244140625,1417.199951171875,6751
CIPLA.NS,11:25,1417.300048828125,1418.800048828125,1417.0,1417.1500244140625,7187
CIPLA.NS,11:30,1417.0,1418.6500244140625,1416.0999755859375,1418.550048828125,4176
CIPLA.NS,11:35,1418.550048828125,1420.0,1417.949951171875,1418.6500244140625,7331
CIPLA.NS,11:40,1418.5999755859375,1418.5999755859375,1415.6500244140625,1416.4000244140625,5911
CIPLA.NS,11:45,1416.0999755859375,1416.550048828125,1413.800048828125,1416.199951171875,7747
CIPLA.NS,11:50,1416.050048828125,1417.199951171875,1415.800048828125,1415.949951171875,4262
CIPLA.NS,11:55,1416.5,1416.550048828125,1411.550048828125,1411.550048828125,13192
CIPLA.NS,12:00,1411.550048828125,1413.449951171875,1409.5,1410.949951171875,21407
CIPLA.NS,12:05,1410.300048828125,1411.5,1409.300048828125,1410.0999755859375,9797
CIPLA.NS,12:10,1409.550048828125,1411.0,1409.4000244140625,1410.0,3919
CIPLA.NS,12:15,1410.0,1410.25,1409.25,1409.25,3840
CIPLA.NS,12:20,1409.25,1417.0,1409.25,1416.0999755859375,36509
CIPLA.NS,12:25,1415.3499755859375,1416.5,1414.5999755859375,1415.300048828125,17656
CIPLA.NS,12:30,1414.75,1416.25,1414.5,1415.050048828125,5684
CIPLA.NS,12:35,1414.6500244140625,1416.050048828125,1412.800048828125,1413.0,4962
CIPLA.NS,12:40,1413.5999755859375,1417.75,1413.050048828125,1417.5,7736
CIPLA.NS,12:45,1417.300048828125,1417.699951171875,1415.0999755859375,1416.5,5615
CIPLA.NS,12:50,1416.199951171875,1417.199951171875,1415.5,1416.199951171875,2197
CIPLA.NS,12:55,1415.5,1416.0999755859375,1415.0999755859375,1415.449951171875,1715
CIPLA.NS,13:00,1415.4000244140625,1417.3499755859375,1415.0999755859375,1416.4000244140625,2605
CIPLA.NS,13:05,1416.3499755859375,1416.9000244140625,1415.25,1415.800048828125,3225
CIPLA.NS,13:10,1415.800048828125,1416.8499755859375,1415.199951171875,1415.300048828125,3070
CIPLA.NS,13:15,1415.0999755859375,1416.3499755859375,1415.0999755859375,1416.050048828125,2851
CIPLA.NS,13:20,1415.449951171875,1417.8499755859375,1415.3499755859375,1415.449951171875,51938
CIPLA.NS,13:25,1415.3499755859375,1417.1500244140625,1415.0,1416.550048828125,4889
CIPLA.NS,13:30,1417.0,1418.699951171875,1416.0,1418.0999755859375,6765
CIPLA.NS,13:35,1417.449951171875,1419.550048828125,1417.199951171875,1418.0999755859375,8485
CIPLA.NS,13:40,1417.75,1418.5999755859375,1417.050048828125,1418.5,6313
CIPLA.NS,13:45,1418.4000244140625,1419.0999755859375,1418.0,1418.1500244140625,11674
CIPLA.NS,13:50,1418.0,1418.550048828125,1418.0,1418.050048828125,29107
CIPLA.NS,13:55,1418.0,1421.949951171875,1418.0,1421.949951171875,13578
CIPLA.NS,14:00,1421.5999755859375,1422.8499755859375,1419.199951171875,1421.550048828125,14001
CIPLA.NS,14:05,1421.25,1422.300048828125,1419.0999755859375,1420.550048828125,13003
CIPLA.NS,14:10,1420.550048828125,1421.25,1413.4000244140625,1414.199951171875,23085
CIPLA.NS,14:15,1414.699951171875,1419.75,1414.699951171875,1419.75,39407
CIPLA.NS,14:20,1419.5,1419.800048828125,1416.5,1417.25,20166
CIPLA.NS,14:25,1417.0999755859375,1419.550048828125,1415.449951171875,1418.8499755859375,43866
CIPLA.NS,14:30,1418.5,1419.300048828125,1415.75,1417.949951171875,40132
CIPLA.NS,14:35,1417.9000244140625,1419.3499755859375,1415.25,1418.0999755859375,16503
CIPLA.NS,14:40,1418.0,1418.949951171875,1416.1500244140625,1418.050048828125,39504
CIPLA.NS,14:45,1418.0,1418.3499755859375,1415.449951171875,1418.25,36633
CIPLA.NS,14:50,1418.199951171875,1419.800048828125,1417.9000244140625,1418.199951171875,21455
CIPLA.NS,14:55,1418.5,1420.0999755859375,1418.1500244140625,1419.5999755859375,35715
CIPLA.NS,15:00,1419.5999755859375,1419.8499755859375,1414.550048828125,1414.800048828125,31994
CIPLA.NS,15:05,1414.8499755859375,1415.25,1412.25,1413.449951171875,94752
CIPLA.NS,15:10,1413.6500244140625,1418.699951171875,1413.6500244140625,1417.550048828125,161819
CIPLA.NS,15:15,1417.550048828125,1418.0,1414.1500244140625,1414.6500244140625,56843
CIPLA.NS,15:20,1414.4000244140625,1416.5999755859375,1414.25,1416.3499755859375,27881
CIPLA.NS,15:25,1416.5,1416.5,1415.5,1415.5,41441
