Ticker,Time,Open,High,Low,Close,Volume
,,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
HCLTECH.NS,09:15,1379.949951171875,1380.5999755859375,1358.9000244140625,1372.300048828125,0
HCLTECH.NS,09:20,1372.800048828125,1376.699951171875,1368.949951171875,1374.4000244140625,47129
HCLTECH.NS,09:25,1375.050048828125,1378.5,1374.4000244140625,1375.199951171875,64665
HCLTECH.NS,09:30,1375.1500244140625,1377.9000244140625,1374.300048828125,1377.9000244140625,73630
HCLTECH.NS,09:35,1377.25,1378.75,1374.9000244140625,1375.0,92792
HCLTECH.NS,09:40,1375.050048828125,1379.800048828125,1374.8499755859375,1379.800048828125,33057
HCLTECH.NS,09:45,1379.449951171875,1380.0,1370.699951171875,1370.699951171875,31235
HCLTECH.NS,09:50,1370.699951171875,1374.0,1369.949951171875,1371.5,26856
HCLTECH.NS,09:55,1371.5,1372.9000244140625,1367.5999755859375,1368.050048828125,28305
HCLTECH.NS,10:00,1367.699951171875,1371.8499755859375,1365.75,1371.5999755859375,19613
HCLTECH.NS,10:05,1372.6500244140625,1376.5,1370.9000244140625,1371.0,30340
HCLTECH.NS,10:10,1371.5,1371.5,1369.050048828125,1369.449951171875,15093
HCLTECH.NS,10:15,1368.949951171875,1370.0,1366.25,1367.8499755859375,16451
HCLTECH.NS,10:20,1368.699951171875,1369.3499755859375,1366.1500244140625,1368.300048828125,19974
HCLTECH.NS,10:25,1368.300048828125,1371.0,1367.3499755859375,1370.3499755859375,18972
HCLTECH.NS,10:30,1370.8499755859375,1373.5999755859375,1370.0,1373.550048828125,19046
HCLTECH.NS,10:35,1373.300048828125,1374.300048828125,1373.050048828125,1374.0,7234
HCLTECH.NS,10:55,1371.9000244140625,1372.199951171875,1371.050048828125,1371.4000244140625,142214
HCLTECH.NS,11:00,1371.4000244140625,1372.8499755859375,1371.4000244140625,1372.0,11250
HCLTECH.NS,11:05,1372.0,1372.699951171875,1372.0,1372.5999755859375,13330
HCLTECH.NS,11:10,1372.550048828125,1374.5999755859375,1372.300048828125,1374.0,15379
HCLTECH.NS,11:15,1374.050048828125,1375.050048828125,1374.0,1375.050048828125,68791
HCLTECH.NS,11:20,1375.050048828125,1376.0999755859375,1375.0,1375.0,12659
HCLTECH.NS,11:25,1375.050048828125,1376.25,1374.4000244140625,1375.050048828125,14095
HCLTECH.NS,11:30,1375.8499755859375,1377.550048828125,1375.0,1377.550048828125,11406
HCLTECH.NS,11:35,1377.1500244140625,1380.0,1377.050048828125,1378.050048828125,42318
HCLTECH.NS,11:40,1378.0,1378.0,1376.25,1377.050048828125,29976
HCLTECH.NS,11:45,1377.050048828125,1377.050048828125,1374.0,1375.550048828125,39193
HCLTECH.NS,11:50,1375.5,1378.449951171875,1375.25,1378.1500244140625,21048
HCLTECH.NS,11:55,1378.3499755859375,1378.3499755859375,1375.449951171875,1376.800048828125,46283
