Ticker,Time,Open,High,Low,Close,Volume
,,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS
BRITANNIA.NS,09:15,5166.10009765625,5240.64990234375,5166.10009765625,5233.14990234375,0
BRITANNIA.NS,09:20,5223.85009765625,5238.0,5219.4501953125,5226.7001953125,5288
BRITANNIA.NS,09:25,5226.7001953125,5232.0,5210.0,5225.0498046875,14794
BRITANNIA.NS,09:30,5227.5,5236.0,5220.0498046875,5235.2998046875,8772
BRITANNIA.NS,09:35,5233.14990234375,5248.89990234375,5228.60009765625,5230.5498046875,15431
BRITANNIA.NS,09:40,5229.75,5237.2001953125,5223.75,5237.0,5820
BRITANNIA.NS,09:45,5237.0,5265.0,5237.0,5250.0,21184
BRITANNIA.NS,09:50,5250.0,5264.0,5246.0,5246.0,11752
BRITANNIA.NS,09:55,5248.75,5254.0498046875,5246.2001953125,5250.10009765625,4515
BRITANNIA.NS,10:00,5250.2001953125,5256.60009765625,5250.0,5255.7998046875,4094
BRITANNIA.NS,10:05,5253.9501953125,5260.0,5246.0,5249.10009765625,4496
BRITANNIA.NS,10:10,5249.0,5249.2998046875,5231.0,5238.5498046875,6410
BRITANNIA.NS,10:15,5237.89990234375,5239.0,5227.2001953125,5234.60009765625,6260
BRITANNIA.NS,10:20,5234.25,5237.2998046875,5228.0,5229.0,5055
BRITANNIA.NS,10:25,5229.0,5235.0,5222.7998046875,5230.0,3372
BRITANNIA.NS,10:30,5230.0,5235.0,5226.5498046875,5231.7998046875,3564
BRITANNIA.NS,10:35,5231.35009765625,5239.60009765625,5230.2001953125,5239.60009765625,1796
BRITANNIA.NS,10:55,5278.0,5281.7998046875,5275.60009765625,5279.9501953125,53819
BRITANNIA.NS,11:00,5277.0,5282.0,5261.4501953125,5266.7998046875,7360
BRITANNIA.NS,11:05,5265.2001953125,5274.35009765625,5265.10009765625,5270.0,2976
BRITANNIA.NS,11:10,5270.0,5290.0,5268.35009765625,5286.0,3584
BRITANNIA.NS,11:15,5288.60009765625,5289.4501953125,5282.9501953125,5286.9501953125,2807
BRITANNIA.NS,11:20,5288.89990234375,5288.9501953125,5283.0498046875,5286.5,1748
BRITANNIA.NS,11:25,5286.89990234375,5294.7001953125,5282.5498046875,5294.7001953125,4048
BRITANNIA.NS,11:30,5292.7998046875,5293.39990234375,5287.2998046875,5293.39990234375,2205
BRITANNIA.NS,11:35,5293.39990234375,5297.2001953125,5287.5,5296.75,2588
BRITANNIA.NS,11:40,5297.7998046875,5310.0,5297.0,5302.39990234375,9616
BRITANNIA.NS,11:45,5304.9501953125,5306.25,5300.2998046875,5300.60009765625,2068
BRITANNIA.NS,11:50,5301.25,5304.0,5300.60009765625,5302.85009765625,1564
BRITANNIA.NS,11:55,5303.5,5309.9501953125,5300.60009765625,5307.0,4762
BRITANNIA.NS,12:00,5306.7001953125,5307.0,5304.25,5305.25,2160
BRITANNIA.NS,12:05,5304.39990234375,5304.39990234375,5300.0,5300.0,3267
BRITANNIA.NS,12:10,5301.0,5302.64990234375,5300.0,5301.2998046875,6630
BRITANNIA.NS,12:15,5301.2998046875,5302.89990234375,5294.7001953125,5300.0,9129
BRITANNIA.NS,12:20,5299.9501953125,5300.0,5299.14990234375,5300.0,3676
BRITANNIA.NS,12:25,5300.0,5317.85009765625,5297.0,5314.35009765625,20195
BRITANNIA.NS,12:30,5312.39990234375,5315.9501953125,5302.2001953125,5304.5,5649
BRITANNIA.NS,12:35,5305.10009765625,5309.2001953125,5300.5,5305.5,3248
BRITANNIA.NS,12:40,5305.5,5308.0,5300.10009765625,5303.0498046875,4114
BRITANNIA.NS,12:45,5303.10009765625,5307.9501953125,5300.35009765625,5303.75,2462
BRITANNIA.NS,12:50,5306.14990234375,5307.60009765625,5301.10009765625,5303.89990234375,2637
BRITANNIA.NS,12:55,5301.7998046875,5308.75,5301.64990234375,5308.14990234375,2993
BRITANNIA.NS,13:00,5306.75,5310.0,5304.0,5310.0,3225
BRITANNIA.NS,13:05,5310.0,5314.5,5305.35009765625,5314.5,3072
BRITANNIA.NS,13:10,5314.9501953125,5319.0,5311.64990234375,5319.0,5316
BRITANNIA.NS,13:15,5320.0,5320.0,5314.0,5320.0,4698
BRITANNIA.NS,13:20,5320.0,5320.0,5313.0498046875,5317.35009765625,8998
BRITANNIA.NS,13:25,5317.35009765625,5328.5,5317.35009765625,5327.10009765625,7947
BRITANNIA.NS,13:30,5325.7998046875,5327.10009765625,5319.35009765625,5322.25,9717
BRITANNIA.NS,13:35,5321.39990234375,5323.9501953125,5317.2998046875,5323.60009765625,5494
BRITANNIA.NS,13:40,5324.0,5325.9501953125,5321.0,5325.0498046875,5471
BRITANNIA.NS,13:45,5325.0498046875,5325.25,5318.0,5321.0,6164
BRITANNIA.NS,13:50,5321.0,5323.9501953125,5318.39990234375,5323.9501953125,6468
BRITANNIA.NS,13:55,5323.9501953125,5328.0498046875,5323.9501953125,5324.25,6677
BRITANNIA.NS,14:00,5324.39990234375,5328.35009765625,5324.39990234375,5326.9501953125,3385
BRITANNIA.NS,14:05,5326.9501953125,5333.75,5326.9501953125,5333.75,4742
BRITANNIA.NS,14:10,5332.9501953125,5332.9501953125,5326.5,5327.9501953125,4360
BRITANNIA.NS,14:15,5328.0,5332.89990234375,5325.5,5326.89990234375,4782
BRITANNIA.NS,14:20,5327.64990234375,5328.0498046875,5320.60009765625,5324.25,8904
BRITANNIA.NS,14:25,5325.7001953125,5340.0,5325.7001953125,5334.39990234375,6659
BRITANNIA.NS,14:30,5334.39990234375,5337.7998046875,5325.0,5332.5,5645
BRITANNIA.NS,14:35,5332.5,5332.89990234375,5328.10009765625,5331.89990234375,3157
BRITANNIA.NS,14:40,5331.5498046875,5341.0498046875,5328.5498046875,5341.0498046875,5179
BRITANNIA.NS,14:45,5341.0498046875,5347.0,5334.60009765625,5347.0,6257
BRITANNIA.NS,14:50,5347.2001953125,5349.0,5337.89990234375,5348.7001953125,7750
BRITANNIA.NS,14:55,5348.7001953125,5348.9501953125,5344.64990234375,5347.35009765625,4212
BRITANNIA.NS,15:00,5347.35009765625,5351.14990234375,5337.10009765625,5339.4501953125,16050
BRITANNIA.NS,15:05,5339.5498046875,5347.25,5339.0,5342.4501953125,7466
BRITANNIA.NS,15:10,5342.2998046875,5344.0,5341.5498046875,5343.60009765625,11805
BRITANNIA.NS,15:15,5343.7998046875,5343.7998046875,5335.0,5336.2001953125,20519
BRITANNIA.NS,15:20,5336.25,5337.5498046875,5331.60009765625,5334.0,14898
BRITANNIA.NS,15:25,5333.5,5335.39990234375,5325.7998046875,5329.60009765625,13928
