Ticker,Time,Open,High,Low,Close,Volume
,,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
LT.NS,09:15,3114.39990234375,3143.800048828125,3110.89990234375,3133.800048828125,0
LT.NS,09:20,3133.75,3141.10009765625,3128.89990234375,3136.5,36128
LT.NS,09:25,3137.0,3139.0,3115.550048828125,3120.60009765625,58360
LT.NS,09:30,3119.0,3122.60009765625,3115.550048828125,3120.85009765625,19657
LT.NS,09:35,3120.199951171875,3125.050048828125,3114.39990234375,3125.050048828125,23121
LT.NS,09:40,3125.0,3134.550048828125,3122.050048828125,3133.949951171875,24937
LT.NS,09:45,3134.39990234375,3135.449951171875,3120.10009765625,3121.10009765625,11675
LT.NS,09:50,3121.35009765625,3124.60009765625,3119.0,3123.25,12531
LT.NS,09:55,3122.5,3126.35009765625,3118.85009765625,3123.75,15054
LT.NS,10:00,3123.0,3130.25,3123.0,3130.25,22048
LT.NS,10:05,3130.10009765625,3134.14990234375,3126.35009765625,3128.35009765625,15655
LT.NS,10:10,3128.35009765625,3128.35009765625,3120.0,3120.699951171875,25625
LT.NS,10:15,3120.75,3125.949951171875,3120.0,3125.25,7509
LT.NS,10:20,3125.0,3127.5,3123.85009765625,3124.550048828125,8523
LT.NS,10:25,3125.35009765625,3127.0,3124.0,3124.0,7929
LT.NS,10:30,3124.10009765625,3126.0,3124.0,3126.0,12006
LT.NS,10:35,3125.89990234375,3130.0,3125.0,3125.699951171875,20840
LT.NS,10:55,3128.10009765625,3128.64990234375,3128.050048828125,3128.050048828125,171768
LT.NS,11:00,3128.050048828125,3128.050048828125,3118.60009765625,3119.60009765625,87705
LT.NS,11:05,3118.199951171875,3118.199951171875,3105.0,3107.35009765625,38117
LT.NS,11:10,3107.14990234375,3110.0,3105.5,3108.449951171875,30057
LT.NS,11:15,3107.60009765625,3111.89990234375,3107.14990234375,3111.89990234375,11744
LT.NS,11:20,3111.0,3114.14990234375,3108.64990234375,3113.050048828125,15486
LT.NS,11:25,3113.050048828125,3114.85009765625,3111.14990234375,3113.0,36890
LT.NS,11:30,3114.10009765625,3121.449951171875,3112.89990234375,3120.0,20977
LT.NS,11:35,3120.0,3121.64990234375,3120.0,3120.64990234375,14129
LT.NS,11:40,3120.5,3123.5,3115.0,3119.10009765625,50289
LT.NS,11:45,3118.050048828125,3120.14990234375,3117.0,3120.0,32284
LT.NS,11:50,3119.10009765625,3119.300048828125,3115.5,3117.35009765625,8995
LT.NS,11:55,3117.0,3118.10009765625,3115.0,3115.10009765625,9401
LT.NS,12:00,3115.800048828125,3115.89990234375,3115.0,3115.0,7018
LT.NS,12:05,3115.0,3116.60009765625,3113.0,3113.050048828125,18309
LT.NS,12:10,3113.0,3114.050048828125,3110.0,3110.10009765625,21282
LT.NS,12:15,3110.10009765625,3110.949951171875,3105.300048828125,3108.449951171875,23572
LT.NS,12:20,3108.39990234375,3115.949951171875,3108.0,3115.050048828125,33201
LT.NS,12:25,3115.0,3116.25,3108.699951171875,3110.0,40069
