Ticker,Time,Open,High,Low,Close,Volume
,,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
ONGC.NS,09:15,222.9600067138672,223.1199951171875,220.4199981689453,220.4199981689453,0
ONGC.NS,09:20,220.49000549316406,221.44000244140625,220.49000549316406,220.75999450683594,302789
ONGC.NS,09:25,220.66000366210938,221.0500030517578,220.27000427246094,220.97999572753906,216879
ONGC.NS,09:30,220.9600067138672,221.3000030517578,220.47999572753906,221.14999389648438,149635
ONGC.NS,09:35,221.0500030517578,221.25,220.67999267578125,220.9199981689453,180518
ONGC.NS,09:40,220.99000549316406,221.08999633789062,220.42999267578125,221.07000732421875,338833
ONGC.NS,09:45,221.02999877929688,221.1999969482422,220.39999389648438,220.4499969482422,125516
ONGC.NS,09:50,220.42999267578125,221.25,220.36000061035156,221.14999389648438,132989
ONGC.NS,09:55,221.10000610351562,221.13999938964844,220.57000732421875,220.61000061035156,97935
ONGC.NS,10:00,220.69000244140625,221.49000549316406,220.61000061035156,221.4600067138672,96529
ONGC.NS,10:05,221.49000549316406,221.64999389648438,221.2100067138672,221.2899932861328,119425
ONGC.NS,10:10,221.3000030517578,221.3000030517578,221.05999755859375,221.19000244140625,69408
ONGC.NS,10:15,221.17999267578125,221.8800048828125,221.16000366210938,221.6999969482422,96380
ONGC.NS,10:20,221.64999389648438,221.82000732421875,221.39999389648438,221.72999572753906,67841
ONGC.NS,10:25,221.6999969482422,221.85000610351562,221.61000061035156,221.6999969482422,67242
ONGC.NS,10:30,221.6699981689453,222.47999572753906,221.4600067138672,222.41000366210938,128861
ONGC.NS,10:35,222.4199981689453,222.42999267578125,222.13999938964844,222.1999969482422,34260
ONGC.NS,10:55,222.5399932861328,222.57000732421875,222.1300048828125,222.25,491818
ONGC.NS,11:00,222.3000030517578,222.3000030517578,221.9499969482422,222.0,226157
ONGC.NS,11:05,222.0,222.6199951171875,221.9199981689453,222.6199951171875,125167
