Ticker,Date,Open,High,Low,Close,Volume
,,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
NTPC.NS,2020-04-09,67.29338624171726,67.29338624171726,64.97030165159492,66.34130096435547,9322342
NTPC.NS,2020-04-13,66.34130816579467,67.90273051458946,64.55138881226982,67.52189636230469,33266662
NTPC.NS,2020-04-15,67.75038781853121,71.74914609003801,67.55997075798327,68.4739761352539,24127975
NTPC.NS,2020-04-16,66.45556623706463,73.34866740900421,66.26514914182948,72.43466186523438,20876392
NTPC.NS,2020-04-17,76.92850234745686,76.92850234745686,72.35849230701388,72.73932647705078,16969641
NTPC.NS,2020-04-20,73.88182384337725,75.63366322800817,71.13981917222836,75.32899475097656,17639066
NTPC.NS,2020-04-21,73.50099170364139,74.94816265069353,72.77740913564934,74.1103286743164,15085097
NTPC.NS,2020-04-22,74.11032441855207,75.13857541283461,72.28231942256772,74.33882141113281,10342633
NTPC.NS,2020-04-23,74.22457212444124,74.41498919588524,72.01573874454522,72.51081848144531,14078729
NTPC.NS,2020-04-24,72.16806726773333,73.38673531531795,70.03539382615955,71.13981628417969,10148964
NTPC.NS,2020-04-27,71.90149511086865,71.90149511086865,69.99732419061826,70.34007263183594,22675928
NTPC.NS,2020-04-28,70.18773966946159,70.75899093240717,67.52190044238218,68.81673431396484,19815445
NTPC.NS,2020-04-29,69.654569586171,70.34007227620906,68.35973569137457,68.70248413085938,21550996
NTPC.NS,2020-04-30,69.57839966537298,73.88182682294364,68.85481708792604,72.39657592773438,15151435
NTPC.NS,2020-05-04,69.34991642386629,71.33025328096645,68.93099644150678,69.65457916259766,10305663
NTPC.NS,2020-05-05,70.22581856259775,72.3204064957791,69.57840163637354,70.53048706054688,10628539
NTPC.NS,2020-05-06,70.79707751465102,72.70124857003236,70.22582619803661,72.12999725341797,10232281
NTPC.NS,2020-05-07,71.67298120658832,71.90148400615499,68.66439394167669,68.89289093017578,8449705
NTPC.NS,2020-05-08,69.31182563167879,70.41624250687691,65.3130664606204,66.26515197753906,28174665
NTPC.NS,2020-05-11,67.17915593104811,68.13124150723117,65.38923621003782,65.99857330322266,12243824
NTPC.NS,2020-05-12,65.88431436468039,71.02557589024794,65.23689740885966,69.8069076538086,18124894
NTPC.NS,2020-05-13,72.32039494522563,75.02431944245157,70.56856153117934,70.87322998046875,19037031
NTPC.NS,2020-05-14,71.06367054079648,71.21600191029454,66.64599109252163,68.0550765991211,39115884
NTPC.NS,2020-05-15,68.55016140137661,69.92116695383183,67.94082430893671,69.19757843017578,16925981
NTPC.NS,2020-05-18,68.93099440187822,68.93099440187822,66.91257185662599,67.71232604980469,11368562
NTPC.NS,2020-05-19,68.24548430607359,69.99732386908424,67.17914743341791,69.34990692138672,12262118
NTPC.NS,2020-05-20,68.47398248818266,71.13982158318701,68.01698266268123,70.75898742675781,10126022
NTPC.NS,2020-05-21,70.18774112674906,70.56857530995326,68.39782162790299,68.74057006835938,20143324
NTPC.NS,2020-05-22,68.47398675469512,69.46415213646593,67.2933984717767,69.27373504638672,9392095
NTPC.NS,2020-05-26,68.66440558214346,71.13982781580704,68.66440558214346,70.83515930175781,12350762
NTPC.NS,2020-05-27,70.8351632601862,72.51083146449423,69.42607784141778,72.12999725341797,11684730
NTPC.NS,2020-05-28,72.54890655306815,73.50099194090369,71.97765532036682,72.89165496826172,12156645
NTPC.NS,2020-05-29,72.12999449828247,75.29091949169205,71.82533178991372,74.52925109863281,19891080
NTPC.NS,2020-06-01,74.94817123365027,75.90025672744393,73.99608573985661,74.56733703613281,10106253
NTPC.NS,2020-06-02,75.2147506004156,75.36708194809034,73.15824835146452,73.69141387939453,18170659
NTPC.NS,2020-06-03,74.45308826541077,74.49117401094595,71.90150021341354,72.12999725341797,23102350
NTPC.NS,2020-06-04,71.71107941975465,72.73933057456357,70.64474252136932,72.47274780273438,12827335
NTPC.NS,2020-06-05,72.3585033518708,74.79584008771668,71.71108632619946,74.60542297363281,11744302
NTPC.NS,2020-06-08,75.36707875911858,76.31916416947162,74.45307908960694,75.06241607666016,14168383
NTPC.NS,2020-06-09,75.4051542476732,75.93831968055302,74.03414911874309,74.64348602294922,14232434
NTPC.NS,2020-06-10,74.75776672363281,76.28110377022311,74.07226389045324,74.75776672363281,12104423
NTPC.NS,2020-06-11,74.75773762091399,75.93831988578638,73.72948667697112,74.68157196044922,10258905
NTPC.NS,2020-06-12,71.97765886560433,74.60541234103239,71.82532752047481,73.8056640625,10925477
NTPC.NS,2020-06-15,73.65333493002173,73.84375203771162,70.53049552612133,70.98749542236328,10980359
NTPC.NS,2020-06-16,72.32041324407498,72.43466466785037,70.26391086039344,70.68283081054688,8757035
NTPC.NS,2020-06-17,70.79708205867696,70.91133349154671,69.19757943170825,69.69266510009766,17081311
NTPC.NS,2020-06-18,69.92115446344783,71.82532527333402,68.47398348572071,70.60665130615234,16520026
NTPC.NS,2020-06-19,70.87324504516468,71.63491342475346,70.37815943621824,70.83515930175781,13836691
NTPC.NS,2020-06-22,71.67298492186731,73.00590442927583,71.10173370440651,72.58699035644531,18868376
NTPC.NS,2020-06-23,72.43466293693766,77.04275903423438,72.3584972599304,76.73809051513672,20331626
NTPC.NS,2020-06-24,77.69017819843783,79.06118366754367,73.69141902645941,73.919921875,24055051
NTPC.NS,2020-06-25,73.91992333280332,75.06242597590031,71.86341508858736,73.19633483886719,69278017
NTPC.NS,2020-06-26,73.42482088827265,74.18648914269234,72.77740403422942,73.88182067871094,15572219
NTPC.NS,2020-06-29,74.37692150450265,74.68159003114974,71.93957910239465,72.28233337402344,18130595
NTPC.NS,2020-06-30,73.88181877114509,74.45306994721065,72.51081362416078,72.96781921386719,18496305
NTPC.NS,2020-07-01,72.12999409970135,72.12999409970135,70.30199461531541,71.29216003417969,21639137
NTPC.NS,2020-07-02,71.97765020370238,71.97765020370238,70.94939922014873,71.13981628417969,14333457
NTPC.NS,2020-07-03,71.29215087926707,72.62507038858962,70.6447339940954,71.97765350341797,15274841
NTPC.NS,2020-07-06,73.04398976812921,73.42482391101719,72.24423574363729,72.51081848144531,11830916
NTPC.NS,2020-07-07,72.66315454296262,72.70123447004352,70.26389831629037,70.49240112304688,18786009
NTPC.NS,2020-07-08,70.72089850772709,70.72089850772709,69.19756195048551,69.31181335449219,26256635
NTPC.NS,2020-07-09,69.54032095706573,70.07348646443305,69.15948679149817,69.46414947509766,11910945
NTPC.NS,2020-07-10,69.4641514470296,69.54032293116,68.35973465995899,68.85482025146484,12213053
NTPC.NS,2020-07-13,69.34989577598795,70.72089512529263,68.1693076761637,68.4739761352539,17508551
NTPC.NS,2020-07-14,68.39782692425865,68.47399260458366,66.56982154111397,66.76023864746094,14240946
NTPC.NS,2020-07-15,67.25532035449271,68.35973718231436,66.83640042059149,67.06490325927734,11582839
NTPC.NS,2020-07-16,67.17913119798064,67.3314683207261,65.38921213595758,66.07471466064453,10152592
NTPC.NS,2020-07-17,66.41747031905349,67.52189278887126,66.26513899062854,67.25531005859375,12238969
NTPC.NS,2020-07-20,67.71232185940819,67.71232185940819,66.26515073853676,66.37940216064453,12349129
NTPC.NS,2020-07-21,67.02681324200397,67.52189882020969,66.11281356767665,67.29339599609375,20118152
