Ticker,Date,Open,High,Low,Close,Volume
,,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS
SBILIFE.NS,2025-03-10,1419.0,1427.75,1404.3499755859375,1419.449951171875,1092967
SBILIFE.NS,2025-03-11,1403.0,1424.4000244140625,1397.449951171875,1417.25,691907
SBILIFE.NS,2025-03-12,1425.0,1425.0,1404.5,1409.0,734156
SBILIFE.NS,2025-03-13,1411.699951171875,1413.949951171875,1382.6500244140625,1385.550048828125,911321
SBILIFE.NS,2025-03-17,1392.0,1441.300048828125,1392.0,1434.25,1352197
SBILIFE.NS,2025-03-18,1434.25,1434.25,1434.25,1434.25,0
SBILIFE.NS,2025-03-19,1457.949951171875,1488.9000244140625,1455.0,1484.9000244140625,917293
SBILIFE.NS,2025-03-20,1492.0,1506.300048828125,1488.5,1498.3499755859375,798992
SBILIFE.NS,2025-03-21,1500.0,1553.300048828125,1493.449951171875,1546.4000244140625,1977397
SBILIFE.NS,2025-03-24,1550.0,1584.0,1541.699951171875,1569.800048828125,1229003
SBILIFE.NS,2025-03-25,1577.6500244140625,1583.9000244140625,1551.300048828125,1557.199951171875,1241287
SBILIFE.NS,2025-03-26,1564.300048828125,1570.300048828125,1533.449951171875,1541.300048828125,1106876
SBILIFE.NS,2025-03-27,1541.4000244140625,1552.0999755859375,1529.6500244140625,1544.9000244140625,1405775
SBILIFE.NS,2025-03-28,1544.9000244140625,1564.5,1534.75,1547.8499755859375,1120169
SBILIFE.NS,2025-04-01,1537.75,1566.4000244140625,1535.3499755859375,1545.25,937836
SBILIFE.NS,2025-04-02,1543.0,1563.1500244140625,1542.300048828125,1559.8499755859375,1876774
SBILIFE.NS,2025-04-03,1546.0,1558.9000244140625,1540.0,1542.25,373548
SBILIFE.NS,2025-04-04,1536.3499755859375,1546.9000244140625,1501.0999755859375,1512.5999755859375,826558
SBILIFE.NS,2025-04-07,1450.0,1485.5,1430.550048828125,1460.800048828125,916977
SBILIFE.NS,2025-04-08,1490.0,1498.050048828125,1458.050048828125,1488.0,2142568
SBILIFE.NS,2025-04-09,1488.0,1499.9000244140625,1475.0,1481.6500244140625,1047950
